"deathtype","gene","description","gene_id","gene_biotype","pmid","comment"
"Autophagy_dependent_cell_death","PRKAA1","protein kinase AMP-activated catalytic subunit alpha 1","ENSG00000132356.12","protein_coding",21258367,"increased activity of PRKAA1 increases autophagy"
"Autophagy_dependent_cell_death","PRKAA1","protein kinase AMP-activated catalytic subunit alpha 1","ENSG00000132356.12","protein_coding",19197243,"increased activity of PRKAA1 increases autophagy of epithelial cell lines;increased activity of PRKAA1 increases autophagy of breast cell lines"
"Autophagy_dependent_cell_death","PRKAA1","protein kinase AMP-activated catalytic subunit alpha 1","ENSG00000132356.12","protein_coding",26103054,"increased activity of PRKAA1 increases autophagy"
"Autophagy_dependent_cell_death","PRKAA1","protein kinase AMP-activated catalytic subunit alpha 1","ENSG00000132356.12","protein_coding",22012985,"increased activity of PRKAA1 increases autophagy"
"Autophagy_dependent_cell_death","PRKAA2","protein kinase AMP-activated catalytic subunit alpha 2","ENSG00000162409.12","protein_coding",20114074,"decreased activity of PRKAA2 increases autophagy of fibroblasts"
"Autophagy_dependent_cell_death","PRKAA2","protein kinase AMP-activated catalytic subunit alpha 2","ENSG00000162409.12","protein_coding",21258367,"increased activity of PRKAA2 increases autophagy"
"Autophagy_dependent_cell_death","PRKAA2","protein kinase AMP-activated catalytic subunit alpha 2","ENSG00000162409.12","protein_coding",17332429,"decreased activity of PRKAA2 decreases autophagy of heart"
"Autophagy_dependent_cell_death","PRKAA2","protein kinase AMP-activated catalytic subunit alpha 2","ENSG00000162409.12","protein_coding",24515110,"decreased activity of PRKAA2 decreases autophagy of hepatocytes,autophagy of mitochondria"
"Autophagy_dependent_cell_death","PRKAA2","protein kinase AMP-activated catalytic subunit alpha 2","ENSG00000162409.12","protein_coding",25126726,"increased activity of PRKAA2 increases macroautophagy of cells"
"Autophagy_dependent_cell_death","PRKCD","protein kinase C delta","ENSG00000163932.16","protein_coding",20674539,"increased activity of PRKCD increases autophagy of Salmonella typhimurium SL1344;increased activity of PRKCD increases autophagy of Salmonella typhimurium SL1344"
"Autophagy_dependent_cell_death","PRKCQ","protein kinase C theta","ENSG00000065675.16","protein_coding",20145727,"increased activity of PRKCQ affects autophagy;decreased activity of PRKCQ decreases autophagy"
"Autophagy_dependent_cell_death","PRKD1","protein kinase D1","ENSG00000184304.17","protein_coding",22095288,"increased activity of PRKD1 increases autophagy"
"Autophagy_dependent_cell_death","PRKDC","protein kinase, DNA-activated, catalytic subunit","ENSG00000253729.9","protein_coding",15899829,"decreased activity of PRKDC increases autophagy of brain cancer cell lines"
"Autophagy_dependent_cell_death","PRNP","prion protein","ENSG00000171867.18","protein_coding",22323583,"increased activity of PRNP increases autophagy of neuroblastoma cell lines"
"Autophagy_dependent_cell_death","PSAP","prosaposin","ENSG00000197746.15","protein_coding",22949512,"increased activity of PSAP affects autophagy"
"Autophagy_dependent_cell_death","PSEN1","presenilin 1","ENSG00000080815.20","protein_coding",15123735,"increased activity of PSEN1 affects autophagy"
"Autophagy_dependent_cell_death","PTEN","phosphatase and tensin homolog","ENSG00000171862.14","protein_coding",11477064,"increased activity of PTEN increases macroautophagy of cells"
"Autophagy_dependent_cell_death","PTGER2","prostaglandin E receptor 2","ENSG00000125384.7","protein_coding",20660724,"decreased activity of PTGER2 increases autophagy of brain cancer cell lines"
"Autophagy_dependent_cell_death","PTPN22","protein tyrosine phosphatase non-receptor type 22","ENSG00000134242.16","protein_coding",23991106,"increased activity of PTPN22 decreases autophagy"
"Autophagy_dependent_cell_death","PYCARD","PYD and CARD domain containing","ENSG00000103490.14","protein_coding",24581500,"increased activity of PYCARD affects autophagy"
"Autophagy_dependent_cell_death","QSOX1","quiescin sulfhydryl oxidase 1","ENSG00000116260.17","protein_coding",24475161,"increased activity of QSOX1 decreases macroautophagy of cells"
"Autophagy_dependent_cell_death","RAB11A","RAB11A, member RAS oncogene family","ENSG00000103769.10","protein_coding",22613832,"increased activity of RAB11A increases formation of autophagosomes"
"Autophagy_dependent_cell_death","RAB12","RAB12, member RAS oncogene family","ENSG00000206418.5","protein_coding",23357852,"increased activity of RAB12 increases macroautophagy of cells"
"Autophagy_dependent_cell_death","RAB12","RAB12, member RAS oncogene family","ENSG00000206418.5","protein_coding",24719330,"increased activity of RAB12 increases autophagy of fibroblast cell lines"
"Autophagy_dependent_cell_death","RAB1A","RAB1A, member RAS oncogene family","ENSG00000138069.18","protein_coding",22939626,"increased activity of RAB1A affects autophagy"
"Autophagy_dependent_cell_death","RAB1A","RAB1A, member RAS oncogene family","ENSG00000138069.18","protein_coding",20855506,"increased activity of RAB1A increases autophagy of neuroblastoma cell lines;decreased activity of RAB1A decreases autophagy of cervical cancer cell lines"
"Autophagy_dependent_cell_death","RAB7A","RAB7A, member RAS oncogene family","ENSG00000075785.14","protein_coding",20129784,"increased activity of RAB7A affects maturation of autophagosomes"
"Autophagy_dependent_cell_death","RAB7A","RAB7A, member RAS oncogene family","ENSG00000075785.14","protein_coding",20212357,"increased activity of RAB7A increases fusion of autophagosomes"
"Autophagy_dependent_cell_death","RAB7A","RAB7A, member RAS oncogene family","ENSG00000075785.14","protein_coding",20145727,"increased activity of RAB7A increases fusion of autophagosomes"
"Autophagy_dependent_cell_death","RAB7A","RAB7A, member RAS oncogene family","ENSG00000075785.14","protein_coding",20356743,"increased activity of RAB7A affects autophagy"
"Autophagy_dependent_cell_death","RAC3","Rac family small GTPase 3","ENSG00000169750.9","protein_coding",21852230,"increased activity of RAC3 decreases autophagy of cervical cancer cell lines;increased activity of RAC3 decreases autophagy of cervical cancer cell lines;increased activity of RAC3 decreases autophagy of prostate cancer cell lines;decreased activity of RAC3 increases autophagy of colorectal cancer cell lines;decreased activity of RAC3 increases autophagy of breast cancer cell lines;decreased activity of RAC3 increases autophagy of prostate cancer cell lines"
"Autophagy_dependent_cell_death","RALGAPB","Ral GTPase activating protein non-catalytic subunit beta","ENSG00000170471.15","protein_coding",24389102,"decreased activity of RALGAPB decreases autophagy of fibroblast cell lines"
"Autophagy_dependent_cell_death","RAPGEF3","Rap guanine nucleotide exchange factor 3","ENSG00000079337.16","protein_coding",20147746,"increased activity of RAPGEF3 affects autophagy of cells"
"Autophagy_dependent_cell_death","RASD2","RASD family member 2","ENSG00000100302.7","protein_coding",24324270,"decreased activity of RASD2 decreases autophagy of pheochromocytoma cell lines;increased activity of RASD2 increases autophagy of pheochromocytoma cell lines;increased activity of RASD2 increases autophagy of embryonic cell lines,autophagy of epithelial cell lines,autophagy of kidney cell lines"
"Autophagy_dependent_cell_death","RASIP1","Ras interacting protein 1","ENSG00000105538.10","protein_coding",22354037,"increased activity of RASIP1 decreases autophagy"
"Autophagy_dependent_cell_death","RB1","RB transcriptional corepressor 1","ENSG00000139687.16","protein_coding",20937698,"decreased activity of RB1 increases autophagy of myotube"
"Autophagy_dependent_cell_death","RB1CC1","RB1 inducible coiled-coil 1","ENSG00000023287.13","protein_coding",18443221,"increased activity of RB1CC1 affects autophagy"
"Autophagy_dependent_cell_death","RB1CC1","RB1 inducible coiled-coil 1","ENSG00000023287.13","protein_coding",20147746,"increased activity of RB1CC1 increases autophagy of cells"
"Autophagy_dependent_cell_death","RB1CC1","RB1 inducible coiled-coil 1","ENSG00000023287.13","protein_coding",19258318,"increased activity of RB1CC1 increases autophagy of fibroblast cell lines"
"Autophagy_dependent_cell_death","RELA","RELA proto-oncogene, NF-kB subunit","ENSG00000173039.20","protein_coding",21737676,"unknown change in activity of RELA affects autophagy of fibroblast cell lines"
"Autophagy_dependent_cell_death","RELA","RELA proto-oncogene, NF-kB subunit","ENSG00000173039.20","protein_coding",19289499,"increased activity of RELA increases autophagy of cervical cancer cell lines;increased activity of RELA increases autophagy of bone cancer cell lines,autophagy of sarcoma cell lines;increased activity of RELA increases autophagy of bone cancer cell lines,autophagy of sarcoma cell lines"
"Autophagy_dependent_cell_death","RGS19","regulator of G protein signaling 19","ENSG00000171700.14","protein_coding",10836135,"increased activity of RGS19 increases autophagy of colorectal cancer cell lines"
"Autophagy_dependent_cell_death","RGS19","regulator of G protein signaling 19","ENSG00000171700.14","protein_coding",12609989,"increased activity of RGS19 increases macroautophagy of colorectal cancer cell lines"
"Autophagy_dependent_cell_death","RHEB","Ras homolog, mTORC1 binding","ENSG00000106615.10","protein_coding",25556834,"unknown change in activity of RHEB increases autophagy"
"Autophagy_dependent_cell_death","RIPK1","receptor interacting serine/threonine kinase 1","ENSG00000137275.16","protein_coding",17658277,"decreased activity of RIPK1 decreases autophagy of Cytoplasm,autophagy of macrophage cancer cell lines"
"Autophagy_dependent_cell_death","RNASEL","ribonuclease L","ENSG00000135828.11","protein_coding",23109342,"increased activity of RNASEL increases autophagy of fibrosarcoma cell lines;increased activity of RNASEL increases accumulation of autophagic vacuoles;decreased activity of RNASEL decreases autophagy of fibroblast cell lines;increased activity of RNASEL increases accumulation of autophagic vacuoles;increased activity of RNASEL increases autophagy of fibroblast cell lines"
"Autophagy_dependent_cell_death","RNF152","ring finger protein 152","ENSG00000176641.11","protein_coding",25936802,"increased activity of RNF152 increases autophagy;increased activity of RNF152 increases autophagy"
"Autophagy_dependent_cell_death","RNF5","ring finger protein 5","ENSG00000204308.8","protein_coding",23093945,"increased activity of RNF5 decreases autophagy"
"Autophagy_dependent_cell_death","RNF7","ring finger protein 7","ENSG00000114125.14","protein_coding",26056141,"decreased activity of RNF7 decreases autophagy of keratinocytes"
"Autophagy_dependent_cell_death","ROCK1","Rho associated coiled-coil containing protein kinase 1","ENSG00000067900.8","protein_coding",23877263,"decreased activity of ROCK1 affects autophagy"
"Autophagy_dependent_cell_death","ROCK1","Rho associated coiled-coil containing protein kinase 1","ENSG00000067900.8","protein_coding",19278999,"increased activity of ROCK1 increases autophagy of neuroblastoma cell lines,macroautophagy of tumor cell lines"
"Autophagy_dependent_cell_death","ROCK2","Rho associated coiled-coil containing protein kinase 2","ENSG00000134318.16","protein_coding",19278999,"increased activity of ROCK2 increases autophagy of neuroblastoma cell lines,macroautophagy of tumor cell lines"
"Autophagy_dependent_cell_death","RPS6KB1","ribosomal protein S6 kinase B1","ENSG00000108443.14","protein_coding",20157535,"decreased activity of RPS6KB1 decreases autophagy of embryonic cell lines,autophagy of epithelial cell lines,autophagy of kidney cell lines"
"Autophagy_dependent_cell_death","RPS6KB1","ribosomal protein S6 kinase B1","ENSG00000108443.14","protein_coding",17287212,"increased activity of RPS6KB1 decreases autophagy"
"Autophagy_dependent_cell_death","RPS6KB1","ribosomal protein S6 kinase B1","ENSG00000108443.14","protein_coding",20852062,"increased activity of RPS6KB1 decreases autophagy"
"Autophagy_dependent_cell_death","RPTOR","regulatory associated protein of MTOR complex 1","ENSG00000141564.16","protein_coding",21576371,"decreased activity of RPTOR increases autophagy of brain cancer cell lines;decreased activity of RPTOR increases autophagy of neuroblastoma cell lines"
"Autophagy_dependent_cell_death","RRAGA","Ras related GTP binding A","ENSG00000155876.6","protein_coding",23263183,"unknown change in activity of RRAGA decreases autophagy of hepatocytes;unknown change in activity of RRAGA decreases autophagy of muscle;unknown change in activity of RRAGA decreases autophagy of fibroblast cell lines"
"Autophagy_dependent_cell_death","RRAGA","Ras related GTP binding A","ENSG00000155876.6","protein_coding",25936802,"increased activity of RRAGA decreases autophagy"
"Autophagy_dependent_cell_death","RUBCN","rubicon autophagy regulator","ENSG00000145016.17","protein_coding",20356743,"increased activity of RUBCN decreases maturation of autophagosomes;increased activity of RUBCN decreases autophagy;increased activity of RUBCN increases accumulation of autophagosomes"
